Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering,Ticks_StopContext_TrafficLight,Ticks_StopContext_Stop,Ticks_StopContext_Yield,MutNumChanged,MutAvgMagnitude,MutNumLarge,MutParentFitness,Acum_SteerApproachPenalty,NumStopZonesEntered,NotNorm_PeakFitness,Acum_StopCompletionBonus,NumStopsCompleted,Acum_YieldCompletionBonus,NumYieldsCompleted,Acum_NavPenalty,NumRoundaboutsEntered,NumRoundaboutsCompleted,Acum_SpeedAtRoundaboutEntry,Acum_FrontObstAtRoundaboutEntry,Ticks_InRoundabout,Acum_SteeringInRoundabout,Acum_ThrottleInRoundabout,CollisionsInRoundabout,R_CurrentExitNumber,R_EntryDir_First,R_EntryDir_Second,R_EntryDir_Third,R_Exit1_Count,R_Exit2_Count,R_Exit3Plus_Count,R_Exit1_Deaths,R_Exit2_Deaths,R_Exit3Plus_Deaths,R_Exit1_Steering,R_Exit2_Steering,R_Exit3Plus_Steering,R_Exit1_Ticks,R_Exit2_Ticks,R_Exit3Plus_Ticks,R_Exit1_Throttle,R_Exit2_Throttle,R_Exit3Plus_Throttle,Acum_RoundaboutBonus,Acum_RndCompletionBonus,Acum_RndEntryPenalty,Acum_RndThrottlePenalty,Acum_AlignmentPenalty,NumCarOverlaps
﻿1,BP_VehicleAI228,133869.56852,216,BP_SpawnPoint44,STOP_VIOLATION,0.0,6171.332091,126409.718028,97.500632,60.573256,126507.21866,54.82617,0.0,13661.0,13719.0,true,48.253782,9.838068,33.325462,5.558804,0.014941,714.0,301.260025,0.000212,0.0,4.215969,2.532535,0.119412,0.0,4.5,2354.22668,2354.22668,29,4475.855463,0.0,429.0,285.0,0,0.0,0,203803.708155,280.220582,4,133884.118916,0.0,0,9034.488403,8,2329.155707,1,3,3064.317932,3.263006,2195,331.830537,399.479068,0,2,1,3,0,4,3,0,0,0,0,829.449662,367.910131,0.0,1600.0,595.0,0.0,248.840975,150.638093,0.0,7408.300373,7408.300373,0.0,0.0,0.001417,0
﻿1,BP_VehicleAI24,142739.370799,219,BP_SpawnPoint43,STOP_VIOLATION,0.0,6471.421739,121950.932586,92.62766,173.872401,122043.560246,38.173766,0.0,13900.0,13951.0,true,51.94441,13.562926,26.18285,10.004997,0.0,1059.0,740.76592,0.000471,0.0,9.705555,2.906914,0.218379,0.0,3.8,2038.875865,2038.875865,5,4794.667328,0.0,871.0,188.0,0,0.0,0,203803.708155,572.083275,5,143568.727448,12000.0,2,10669.240632,8,2556.433284,1,3,3084.289032,3.789585,2849,578.059223,618.66436,0,1,3,1,0,4,1,0,0,0,0,1230.386746,116.378721,0.0,2652.0,197.0,0.0,573.678834,44.985526,0.0,8241.284171,8241.284171,0.0,0.0,0.002641,0
﻿1,BP_VehicleAI210,365453.949054,591,BP_SpawnPoint40,STOP_VIOLATION,0.0,26598.167393,309401.138332,236.574373,1101.878902,309637.712705,39.949262,525.921975,43099.0,43141.0,true,140.89594,44.030051,75.278547,33.695227,0.006779,5448.0,1353.874773,0.00212,0.0,13.237043,20.691983,0.655229,0.0,3.8,9884.321969,9884.321969,11,16177.425081,1500.0,3500.0,448.0,0,0.0,0,203803.708155,902.537539,17,366276.825347,66000.0,11,19578.416479,18,1430.364148,1,0,909.983582,1.0,635,126.317221,128.112089,0,1,1,0,0,1,0,0,0,0,0,313.229143,0.0,0.0,635.0,0.0,0.0,128.112089,0.0,0.0,0.0,0.0,0.0,0.0,0.004777,1
﻿2,BP_VehicleAI254,2897.597471,6,BP_SpawnPoint45,COLLISION_WITH_BP_IntersectionBorder118,457.631008,446.985275,3799.344391,2.869363,0.0,3802.213754,0.0,0.0,167.0,167.0,true,2.607126,0.155633,0.121608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.740494,1.740494,24,56.492429,0.0,0.0,0.0,2,-0.017124,0,365453.949054,0.0,0,3723.936096,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
﻿2,BP_VehicleAI243,752.941136,6,BP_SpawnPoint7,COLLISION_WITH_BP_IntersectionBorder176,446.374786,694.599544,1720.551818,0.925689,0.0,1721.477507,0.0,0.0,178.0,178.0,true,2.834594,0.449003,1.546735,0.098859,0.0,8.0,0.0,0.0,0.0,0.042491,0.0,0.0,0.0,0.0,33.289513,33.289513,13,90.889777,0.0,0.0,8.0,1,0.026418,0,203803.708155,0.529269,0,1627.990044,0.0,0,173.00972,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000001,1
﻿2,BP_VehicleAI242,7103.28131,10,BP_SpawnPoint31,COLLISION_WITH_NavModifierVolume32,170.527538,212.25595,6127.280069,4.527012,0.0,6131.807081,0.0,0.0,266.0,266.0,true,3.483313,0.600313,0.114331,0.304826,0.0,8.0,0.0,0.0,0.0,0.213886,0.666967,0.224732,0.0,0.0,-11.969723,-11.969723,12,86.337578,0.0,0.0,8.0,2,0.00062,0,203803.708155,15.701138,1,7393.217241,0.0,0,1370.172744,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000004,1
﻿2,BP_VehicleAI247,5235.748174,14,BP_SpawnPoint58,COLLISION_WITH_BP_IntersectionBorder263,1371.173514,1386.343728,6810.76985,4.25487,0.0,6815.02472,0.0,0.0,373.0,373.0,true,5.73741,0.45365,0.73333,0.288224,0.0,8.0,0.0,0.0,0.0,0.002933,1.040022,0.0,0.0,0.0,-31.76345,-31.76345,17,175.306899,0.0,0.0,8.0,0,0.0,0,365453.949054,10.097515,1,7306.474637,0.0,0,1188.341164,1,0.0,1,0,871.060913,1.0,269,-42.146971,86.383432,1,2,0,0,1,1,1,0,0,1,0,77.757038,60.540678,0.0,201.0,68.0,0.0,39.338433,47.044998,0.0,0.0,0.0,0.0,0.0,0.000019,0
﻿2,BP_VehicleAI239,7511.994538,16,BP_SpawnPoint59,STOP_VIOLATION,0.0,961.221341,9592.705346,6.250155,0.0,9598.955501,0.0,0.0,441.0,441.0,true,5.366628,3.089106,0.707609,2.879614,0.0,116.0,692.492233,0.000006,0.0,8.432679,0.0,0.0,0.0,3.8,55.11756,55.11756,9,212.844133,0.0,116.0,0.0,1,0.039218,0,203803.708155,424.813312,1,8480.663261,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001393,1
﻿2,BP_VehicleAI252,8815.788813,16,BP_SpawnPoint5,COLLISION_WITH_BP_IntersectionBorder217,172.345236,1218.721191,8301.437802,5.867356,0.0,8307.305158,0.0,0.0,444.0,444.0,true,5.406496,0.888583,1.391545,0.6029,0.0,18.0,0.0,0.0,0.0,0.371759,0.0,0.0,0.0,0.0,87.791301,87.791301,22,197.773489,0.0,0.0,18.0,1,-0.041446,0,365453.949054,17.44498,0,8988.134049,0.0,0,1917.366945,2,0.0,1,0,921.515747,1.0,163,26.505907,16.719852,1,1,1,0,0,1,0,0,1,0,0,63.407309,0.0,0.0,163.0,0.0,0.0,16.719852,0.0,0.0,0.0,0.0,0.0,0.0,0.000124,0
﻿2,BP_VehicleAI260,6577.041484,17,BP_SpawnPoint46,COLLISION_WITH_NavModifierVolume33,370.126138,1193.667573,8135.35189,5.483304,0.0,8140.835194,0.0,0.0,463.0,463.0,true,4.810729,0.39049,4.023529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.779481,-82.779481,30,150.039557,0.0,0.0,0.0,0,0.0,0,203803.708155,0.0,0,7174.919603,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
﻿2,BP_VehicleAI259,4945.631689,18,BP_SpawnPoint22,COLLISION_WITH_BP_IntersectionBorder176,631.166307,2102.611598,6848.591065,4.24551,0.0,6852.836575,0.0,0.0,523.0,523.0,true,6.847179,0.86466,2.593396,0.210493,0.0,9.0,0.0,0.0,0.0,0.0,0.501035,0.015832,0.0,0.0,123.249209,123.249209,29,237.2004,0.0,0.0,9.0,1,0.020403,0,203803.708155,4.706486,1,5738.5748,0.0,0,831.27956,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000056,0
﻿2,BP_VehicleAI232,6995.873819,23,BP_SpawnPoint56,COLLISION_WITH_BP_IntersectionBorder270,1539.122594,2140.5269,9183.074178,5.859734,0.0,9188.933912,0.0,0.0,656.0,656.0,true,8.144252,0.789804,2.84557,0.621766,0.0,18.0,0.0,0.0,0.0,0.212493,0.363014,0.008918,0.0,0.0,-134.846451,-134.846451,2,283.688253,0.0,0.0,18.0,0,0.0,0,365453.949054,19.693471,1,9428.649898,0.0,0,1660.283899,2,0.0,1,0,613.252808,0.221094,264,-105.029134,112.937402,1,3,0,0,1,1,1,1,0,0,1,124.527822,34.629993,13.437599,214.0,36.0,14.0,71.970898,27.726958,13.239546,-153.788168,0.0,153.788168,0.0,0.000367,0
﻿2,BP_VehicleAI250,9650.971078,25,BP_SpawnPoint48,COLLISION_WITH_BP_IntersectionBorder263,1435.8441,3105.130984,11696.435911,7.709014,0.0,11704.144925,0.0,0.0,725.0,725.0,true,8.663506,1.058269,3.248065,0.535123,0.0,18.0,0.0,0.0,0.0,0.669353,0.0,0.0,0.0,0.0,-46.741433,-46.741433,20,335.136015,0.0,0.0,18.0,1,0.005376,0,365453.949054,23.246084,0,11759.867854,0.0,0,2511.716778,2,0.0,1,0,918.94928,1.0,300,-50.777835,95.62929,1,2,0,0,1,1,1,0,0,1,0,92.504784,68.685428,0.0,223.0,77.0,0.0,41.528742,54.100548,0.0,0.0,0.0,0.0,0.0,0.000104,0
﻿2,BP_VehicleAI251,8694.765954,25,BP_SpawnPoint49,STOP_VIOLATION,0.0,1394.111081,8918.881413,5.978244,31.463539,8924.859657,0.0,0.0,737.0,737.0,true,6.831629,1.836462,6.478871,1.435749,0.398865,215.0,55.443704,0.000003,0.0,1.208508,1.413427,0.0,0.0,5.0,115.405036,115.405036,21,229.816262,0.0,188.0,27.0,2,0.005483,0,365453.949054,43.629991,2,8759.37551,0.0,0,1232.836303,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000257,0
﻿2,BP_VehicleAI240,15286.957154,31,BP_SpawnPoint34,STOP_VIOLATION,0.12733,816.133847,14376.490921,9.556346,0.0,14386.047267,49.606454,0.0,920.0,944.0,true,8.50199,1.889896,5.241179,1.417428,0.005392,196.0,297.107276,0.0,0.0,2.780045,1.091547,0.0,0.0,4.6,200.274986,200.274986,10,365.875235,0.0,180.0,16.0,2,0.008066,0,203803.708155,181.288836,2,15298.267403,0.0,0,2247.954446,2,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000772,1
﻿2,BP_VehicleAI238,9207.787464,35,BP_SpawnPoint37,STOP_VIOLATION,1.856801,2158.886708,11169.641399,7.003714,0.0,11176.645113,41.029445,0.0,1066.0,1088.0,true,9.705737,1.808191,5.267026,0.990409,0.647081,223.0,285.105297,0.0,0.0,1.259143,0.0,0.0,0.0,5.5,108.13192,108.13192,8,381.071603,0.0,213.0,10.0,0,0.0,0,203803.708155,63.658505,1,9231.326469,0.0,0,582.938304,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000053,1
﻿2,BP_VehicleAI244,15653.085054,36,BP_SpawnPoint12,STOP_VIOLATION,637.94611,2435.286274,18891.589828,11.997553,0.0,18903.587381,0.0,0.0,1127.0,1127.0,true,10.655087,3.091459,3.586004,2.469256,0.223316,164.0,603.775841,0.000024,0.0,9.547319,0.0,0.0,0.0,3.6,-29.967516,-29.967516,14,482.566422,0.0,144.0,20.0,1,-0.038583,0,365453.949054,548.413064,1,17456.365211,0.0,0,984.47055,2,0.0,1,0,141.236267,1.0,255,7.739002,84.89106,0,1,0,1,0,1,0,0,0,0,0,121.352157,0.0,0.0,255.0,0.0,0.0,84.89106,0.0,0.0,0.0,0.0,0.0,0.0,0.004244,1
﻿2,BP_VehicleAI237,18520.649405,36,BP_SpawnPoint38,STOP_VIOLATION,0.0,1637.032792,14082.140087,9.761792,0.0,14091.901879,23.68715,0.0,1149.0,1153.0,true,9.578036,3.094793,4.123506,2.579081,0.0,287.0,285.276366,0.000006,0.0,1.572026,1.553322,0.0,0.0,3.9,82.373676,82.373676,7,503.976975,0.0,275.0,12.0,2,0.044816,0,203803.708155,112.727271,2,18557.355081,6000.0,1,1224.827397,1,735.783183,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001078,0
﻿2,BP_VehicleAI258,18583.18373,41,BP_SpawnPoint29,STOP_VIOLATION,0.0,991.361756,20758.663524,14.190595,0.0,20772.854119,37.7042,0.0,1370.0,1392.0,true,11.058576,3.835834,5.782494,3.127106,0.0,194.0,602.682779,0.000244,0.0,6.877266,0.0,0.0,0.0,3.8,400.832711,400.832711,28,613.718549,0.0,185.0,9.0,1,-0.026339,0,203803.708155,356.925136,1,19392.633226,0.0,0,1270.270042,1,1464.387723,1,0,909.638062,1.0,299,66.817815,60.772633,0,1,1,0,0,1,0,0,0,0,0,149.379534,0.0,0.0,299.0,0.0,0.0,60.772633,0.0,0.0,0.0,0.0,0.0,0.0,0.001326,0
﻿2,BP_VehicleAI233,21924.362201,42,BP_SpawnPoint11,STOP_VIOLATION,24.806548,2044.839534,22898.593942,15.544319,0.0,22914.13826,0.0,0.0,1424.0,1424.0,true,11.695317,4.363021,3.878439,3.618876,0.0,200.0,642.25043,0.00018,0.0,7.877591,0.0,0.0,0.0,3.7,12.931464,12.931464,3,586.868753,0.0,180.0,20.0,1,-0.009758,0,203803.708155,445.739514,1,22909.747559,0.0,0,2175.739654,2,0.0,1,0,934.2229,1.0,250,22.390339,57.616833,0,1,0,1,0,1,0,0,0,0,0,130.067039,0.0,0.0,250.0,0.0,0.0,57.616833,0.0,0.0,0.0,0.0,0.0,0.0,0.001915,1
﻿2,BP_VehicleAI245,23469.860554,48,BP_SpawnPoint28,STOP_VIOLATION,0.0,1009.904943,25488.532877,17.585865,0.0,25506.118742,55.649807,0.0,1687.0,1718.0,true,12.499962,4.860448,6.827415,4.079641,0.0,201.0,561.723163,0.000324,0.0,6.575843,0.649216,0.499993,0.0,3.8,411.676208,411.676208,15,673.447195,0.0,188.0,13.0,2,0.031716,0,365453.949054,345.695908,2,24220.065875,0.0,0,1252.46799,1,1309.17487,1,0,903.629211,1.0,338,68.010574,76.075428,0,1,1,0,0,1,0,0,0,0,0,174.619439,0.0,0.0,338.0,0.0,0.0,76.075428,0.0,0.0,0.0,0.0,0.0,0.0,0.001321,1
﻿2,BP_VehicleAI234,30884.237857,50,BP_SpawnPoint35,COLLISION_WITH_BP_IntersectionBorder269,1613.705147,3547.169687,22458.641514,16.500964,0.0,22475.142477,209.03565,0.0,1796.0,1823.0,true,15.69665,3.112669,7.015952,2.549429,0.01485,349.0,456.516015,0.000028,0.0,4.579379,3.213166,1.058776,0.0,0.0,-104.867293,-104.867293,4,746.15671,0.0,326.0,23.0,0,0.0,0,203803.708155,234.689877,4,33273.040121,12000.0,2,2474.797301,2,0.0,1,0,932.413391,1.0,378,-137.000853,151.014982,1,3,0,0,1,1,1,1,0,0,1,156.388226,51.07961,31.958768,287.0,55.0,36.0,80.206101,35.26822,35.540661,0.0,0.0,0.0,0.0,0.006137,0
﻿2,BP_VehicleAI253,32438.177978,59,BP_SpawnPoint42,STOP_VIOLATION,0.0,2528.724602,29025.02887,22.262225,129.30164,29047.291095,0.0,285.243269,2338.0,2338.0,true,15.057329,9.138846,6.3933,8.258867,0.0,477.0,497.919792,0.000411,0.0,2.602272,2.769439,0.566999,0.0,3.6,569.691509,569.691509,23,933.302377,121.0,342.0,14.0,1,-0.028753,0,365453.949054,174.351462,4,32660.939543,6000.0,1,874.659683,1,124.230102,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00253,0
﻿2,BP_VehicleAI256,38210.850006,62,BP_SpawnPoint41,STOP_VIOLATION,0.0,2286.030402,38585.357326,29.952588,0.0,38615.309913,0.0,0.0,2468.0,2468.0,true,15.100154,5.148841,6.718884,4.375448,0.0,248.0,572.809669,0.000276,0.0,6.978341,0.0,0.0,0.0,3.8,285.269006,285.269006,26,742.604471,0.0,222.0,26.0,1,-0.043463,0,203803.708155,382.877664,1,39014.297507,0.0,0,2844.238049,3,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001604,0
﻿2,BP_VehicleAI241,38363.46654,67,BP_SpawnPoint57,STOP_VIOLATION,0.000001,2349.184105,37555.801997,28.348037,0.0,37584.150034,32.574623,0.0,2748.0,2776.0,true,16.809602,3.1144,11.454943,1.787946,0.020489,343.0,301.584058,0.0,0.0,2.74792,0.0,0.0,0.0,4.5,542.084414,542.084414,11,1002.921755,0.0,304.0,39.0,2,-0.001198,0,203803.708155,214.449214,1,38378.978232,0.0,0,3679.857404,3,0.0,1,0,898.765564,1.0,283,12.111478,63.137437,0,2,0,1,0,1,1,0,0,0,0,77.915153,65.354627,0.0,189.0,94.0,0.0,40.147081,22.990355,0.0,0.0,0.0,0.0,0.0,0.000977,0
﻿2,BP_VehicleAI257,35072.250391,69,BP_SpawnPoint10,COLLISION_WITH_BP_IntersectionBorder270,1579.319052,4584.505705,26026.767892,18.041435,520.371846,26044.809327,26.51684,0.0,2945.0,2962.0,true,20.005137,7.274615,9.91632,6.330212,0.007121,677.0,452.529806,0.000048,0.0,4.344678,4.661149,0.746121,0.0,0.0,-29.081813,-29.081813,27,1249.843498,0.0,529.0,148.0,1,0.000804,0,203803.708155,192.381088,4,37401.144468,12000.0,2,3346.672188,3,0.0,1,0,925.558411,1.0,470,-168.714111,183.859558,1,3,0,0,1,1,1,1,0,0,1,196.055453,61.639852,39.645621,360.0,67.0,43.0,99.51973,42.191944,42.147884,0.0,0.0,0.0,0.0,0.005753,1
﻿2,BP_VehicleAI249,18050.395388,72,BP_SpawnPoint47,STOP_VIOLATION,0.0,1974.937344,19199.445389,13.392262,167.615569,19212.837651,24.291883,15.620381,3121.0,3148.0,true,10.802393,6.550384,9.182392,5.840919,0.326103,1361.0,307.554365,0.000085,0.0,1.993872,0.919758,0.0,0.0,5.0,1094.618039,1094.618039,19,1755.465071,990.0,354.0,17.0,1,0.016979,0,365453.949054,141.511804,1,18061.840793,0.0,0,1135.852334,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000432,0
﻿2,BP_VehicleAI246,35304.397077,74,BP_SpawnPoint33,STOP_VIOLATION,0.0,3094.54268,34110.983951,23.695976,13.664951,34134.679927,76.698678,0.0,3241.0,3286.0,true,19.305805,4.940635,10.235725,3.599468,0.0,380.0,205.195202,0.000191,0.0,1.895402,3.022255,0.177367,0.0,3.9,816.539156,816.539156,16,1324.963973,0.0,292.0,88.0,1,0.042712,0,365453.949054,122.7117,5,35347.171093,0.0,0,4657.096955,4,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000903,0
﻿2,BP_VehicleAI236,59664.718818,90,BP_SpawnPoint2,STOP_VIOLATION,0.0,3412.469934,54050.76202,41.940916,54.745916,54092.702936,0.0,0.0,4593.0,4593.0,true,22.074362,8.529296,12.330534,6.972479,0.0,482.0,613.878272,0.000479,0.0,7.15784,2.408335,0.679351,0.0,3.8,700.535187,700.535187,6,1476.703882,0.0,442.0,40.0,1,-0.005998,0,203803.708155,429.998917,3,60461.196222,6000.0,1,3980.777299,3,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00189,1
﻿2,BP_VehicleAI255,63941.348057,102,BP_SpawnPoint,STOP_VIOLATION,0.0,3931.256838,58830.469375,44.636177,54.401064,58875.105551,0.0,0.0,5695.0,5695.0,true,24.014731,7.325629,13.403207,5.752758,0.0,548.0,621.533026,0.000527,0.0,7.189215,1.314522,0.65982,0.0,3.8,794.976843,794.976843,25,1672.558118,0.0,500.0,48.0,0,0.0,0,203803.708155,412.534927,2,64723.038243,6000.0,1,3984.357689,3,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001714,1
﻿2,BP_VehicleAI231,69253.024873,106,BP_SpawnPoint44,STOP_VIOLATION,0.0,3558.356302,54443.40875,40.369284,145.433393,54483.778033,0.0,0.0,6095.0,6095.0,true,27.356111,11.278112,9.890225,9.152554,0.0,946.0,468.935084,0.000907,0.0,5.964642,3.904042,0.484127,0.0,3.9,1520.828828,1520.828828,1,2406.157753,0.0,823.0,123.0,0,0.0,0,203803.708155,345.985733,4,69653.810316,12000.0,2,2974.17311,3,1424.907908,1,2,2216.09668,2.948015,1512,356.040693,324.999105,0,1,3,0,0,3,0,0,0,0,0,705.507085,0.0,0.0,1512.0,0.0,0.0,324.999105,0.0,0.0,5453.79254,5453.79254,0.0,0.0,0.001627,1
